"C1"	"C2"	"H2"	"H3"	"T1"	"T2"
"ENSG00000145293"	9.39518482437046	9.53304965069113	9.67233985265967	9.47339762366673	9.69327727086355	9.50022730378821
"ENSG00000145331"	8.06358024584428	7.81437438771738	7.66917776273681	8.03526669374377	7.87762412054526	8.11737935042759
"ENSG00000145332"	9.89078185657745	9.79839388827426	8.5333526112188	8.85396643962049	9.8823567513095	9.91350813001552
"ENSG00000145335"	10.2991542768118	10.0280951737832	8.58027918718766	9.32687681634424	10.4387711682314	10.4522204945885
"ENSG00000145337"	10.4693045391811	10.4999045995721	10.5178549507444	10.7286384248909	10.8448798326416	10.4522204945885
"ENSG00000145348"	9.51771802027539	9.50525272373029	8.71718714524136	8.84491407729227	9.6260139736447	9.49143498297583
"ENSG00000145349"	10.5025769507975	10.1727155659953	10.0885926253847	9.91978181392095	10.5843861408126	11.4946502601158
"ENSG00000145354"	9.11991682000519	8.99982026767531	9.13036711108829	9.23153174167348	9.4018174120167	9.31756522597083
"ENSG00000145358"	7.16998407092075	7.21904989902745	7.26614798917998	7.23006963960417	7.22668705664235	7.11819318982542
"ENSG00000145365"	9.42920567921492	8.9657738015552	9.75956366381721	9.53216656649082	9.2599725702093	9.63372136289127
"ENSG00000145375"	8.71688906186432	8.75792941804394	8.61170357405419	8.55605024325886	8.28412203296276	8.38759862287685
"ENSG00000145386"	8.26480967538325	7.82561404480184	8.37984226841426	8.14785306600802	8.13603155396132	7.81977633631705
"ENSG00000145388"	9.58094419016315	9.64814877534501	8.24529087782873	9.0383478491036	9.1802363010828	9.73338817145824
"ENSG00000145390"	9.24979468463875	8.64425221753174	7.95917943684522	8.54446635175095	8.4037451136213	8.5775830703568
"ENSG00000145391"	10.4233890850435	10.2703692906542	9.44012091470571	9.57985952130121	10.2389055219944	10.8024162046822
"ENSG00000145414"	8.61225952525467	8.22313799551563	8.60132120754623	8.39107332340643	8.27835606668028	8.43941790182457
"ENSG00000145416"	11.4778575639214	10.7615350878218	9.46164695253936	10.1171182561215	11.7238910993442	11.9756390081976
"ENSG00000145428"	7.63910298735162	7.21904989902745	7.39042491738314	7.20375919209423	7.28131752942828	7.49702537278541
"ENSG00000145431"	8.70715033764897	8.71184785042572	7.95272622250417	8.14785306600802	8.62755192292529	8.67664421019615
"ENSG00000145439"	9.54026705656069	9.76286207939218	8.43737515102454	8.68342225203078	8.56660881390466	8.68898233814423
"ENSG00000145451"	7.04866466841335	6.9271303132048	7.09693140647387	7.05099406615827	7.1951579504726	7.19713729525353
"ENSG00000145476"	9.85151525879166	9.59658984056875	9.28103197923732	9.32896673392914	9.21270799170823	9.41431216549499
"ENSG00000145491"	7.41113844493681	7.43104732903533	7.55780093261141	7.50442208561609	7.84155719962069	7.35312293483178
"ENSG00000145494"	9.6807688136357	9.72204222315402	10.3484518673683	10.3067735247889	10.2565768051861	10.0744829460106
"ENSG00000145495"	11.2346207748742	11.049843779165	10.6380530133464	10.8681196188437	11.1359349590545	11.0459001928834
"ENSG00000145545"	9.67141844245094	9.61084416617289	9.23760137356735	9.28221877273317	9.51957819250713	9.34241129117454
"ENSG00000145555"	7.860273265579	7.7914019290858	7.44796161795264	7.71081794875452	8.38818296742132	8.24616522654189
"ENSG00000145569"	10.8704767108859	10.8642293021588	9.63991544139898	9.89649687408885	10.8720010175963	10.7805646385849
"ENSG00000145592"	11.9099514240796	12.0598769368576	12.7988018033351	12.7119355553096	12.3300907173705	11.5079707985944
"ENSG00000145604"	9.40472117735928	9.33406723077539	9.22067642725159	9.49018405704677	9.30062322101406	8.76434867899884
"ENSG00000145623"	7.04866466841335	7.38752741941478	7.22089644461561	7.23006963960417	7.11679054782844	7.33140808473064
"ENSG00000145632"	7.60848578268094	8.51309509867733	8.24529087782873	8.12521261317127	8.76003077881375	7.97693656353179
"ENSG00000145649"	10.6116596087291	11.658904621074	11.743535267935	11.8397818393183	11.7279331285492	10.1045761970413
"ENSG00000145675"	11.4686323058514	11.8631662935245	12.0207710469932	12.0275250371818	12.4724996046366	13.2228558161176
"ENSG00000145685"	9.66357777262481	9.28389300123179	8.310184797343	8.67996501571727	9.60217462980082	11.088434858453
"ENSG00000145687"	9.5264348200069	9.67096129417259	9.16412829222147	9.41393700767424	9.81357117422826	9.10306315856971
"ENSG00000145700"	7.1985692147879	7.21904989902745	7.34186689077317	7.17463029548919	7.11679054782844	7.11819318982542
"ENSG00000145703"	11.9980051653259	11.9592230204785	10.5435412072123	11.531767772628	11.9167991027889	12.4732348789267
"ENSG00000145708"	7.5872253235265	7.60661327316413	7.16712712468162	7.29781521158392	7.22668705664235	7.46481545236663
"ENSG00000145715"	10.2179652376537	10.1064076859773	9.13945516962482	9.37009711587469	9.83913233910442	10.5340978198674
"ENSG00000145723"	8.15328688110487	7.95930268210634	7.44796161795264	8.10788336236058	8.00071557259762	8.03865478807466
"ENSG00000145725"	10.8590628071945	10.2850363334916	9.21427354394727	10.1040761734967	11.1520945895667	11.264678728295
"ENSG00000145730"	10.055588589451	9.64814877534501	9.19704646441131	9.67379211369659	9.8425053068743	9.92966110599705
"ENSG00000145734"	6.9271303132048	6.9271303132048	6.9271303132048	9.76780875888458	6.9271303132048	6.9271303132048
"ENSG00000145736"	7.46764242021328	8.66883010010101	8.72348434815737	7.51722051474846	8.84812498164519	8.24009743841183
"ENSG00000145740"	9.86109512258117	9.87468084343269	9.29318553490666	9.49203650760494	9.50674702992145	9.92644540657199
"ENSG00000145741"	12.8127787925252	12.7269406007776	12.4676944626937	12.8926206841783	12.9460454377758	12.8354795236804
"ENSG00000145743"	9.66357777262481	9.81684330987367	9.08867265061554	9.54290953990326	9.36892376459243	9.8072053933542
"ENSG00000145779"	11.7109954300682	11.4247108947979	11.0601347256843	11.5573865482333	11.5062983407806	10.7717295877043
"ENSG00000145780"	9.75779272662461	10.0592607463699	9.39788235483223	9.51224903703645	10.1389164109084	10.9141673093718
"ENSG00000145781"	9.10809717794024	9.01097181095812	8.48444988295982	8.80491228599371	9.37367222235817	9.39076819670758
"ENSG00000145782"	10.2190226294392	10.1245060545676	9.40346705140024	9.61075734080024	10.0604191809064	10.2319209203885
"ENSG00000145817"	9.57760017314233	9.48467500070206	9.73207020586753	9.49203650760494	9.7645619419403	9.57898047042322
"ENSG00000145819"	11.7124841104973	11.7476932401308	11.0918167163039	11.3368802741903	12.0903790697056	12.4472288805315
"ENSG00000145833"	11.3352653388982	11.4068551643025	9.92294559393401	10.7240283876438	11.1182207600408	11.6740768665203
"ENSG00000145850"	7.57631547412723	7.62159922554634	7.57957264869802	7.59966239544503	7.32845497618809	7.25757997948876
"ENSG00000145860"	10.8421104396121	10.8622849791293	10.4719728869297	10.5542411485398	11.1858410548248	10.6802362959032
"ENSG00000145868"	10.4270444156641	10.220859814151	9.32309535295048	9.4994212312389	9.96652955014842	10.6055586358686
"ENSG00000145882"	9.50011562621887	9.67773212125574	9.46342548679721	9.76780875888458	9.59211819268533	9.60966088433583
"ENSG00000145901"	12.2247532309485	12.000332533798	12.9500400820618	12.7515458054243	12.6501757305583	12.4422481107519
"ENSG00000145907"	11.6690578867276	11.426681238299	11.5218143977471	11.2909988162663	11.6702845544691	10.7439884694674
"ENSG00000145908"	8.46595162207787	8.07535780406457	7.42006582055731	7.72008667650668	7.90368280361632	8.31069930747134
"ENSG00000145911"	8.64701550014985	8.20120300540155	8.59784011354947	8.30326840731734	7.67782016914134	7.82933228093776
"ENSG00000145912"	9.86789779998261	9.95809729043244	10.6495335114986	10.5146864814582	10.3686769113043	9.8194253711883
"ENSG00000145916"	9.51771802027539	9.24111079230687	9.70551041842014	9.88540346397435	9.48071672971416	9.14084091042474
"ENSG00000145919"	9.08896081844471	8.9347317373719	8.7514275429822	9.02789672115914	8.73699140677624	8.80967463126152
"ENSG00000145936"	9.34049895958047	9.05464022044504	8.44137363848198	8.54057934958736	9.05078798216552	10.0888933565158
"ENSG00000145945"	8.54700810984539	8.43854870262386	8.74218371858974	8.62325472987939	8.51640257702352	8.02360961186316
"ENSG00000145949"	7.93788926795394	8.42062664227603	7.55780093261141	7.68226269755937	7.84155719962069	7.91921584255982
"ENSG00000145979"	8.35683126674303	8.65905915036463	8.68843972273905	8.59013048296359	8.83027868422206	8.32202395738036
"ENSG00000145982"	9.03483924678418	9.13781304923646	9.77097871907329	9.51589208123422	9.33032103565271	8.87823229890175
"ENSG00000145990"	9.78110046830048	10.6189436450057	10.2068988215506	10.289121797705	10.1457169052139	9.76266389756604
"ENSG00000145996"	9.1175614069068	9.23800170922618	9.24807110112227	9.03574296290706	9.28045247082732	9.13221902364982
"ENSG00000146005"	7.16998407092075	7.36408503326395	7.59017306949436	7.57724249931739	7.22668705664235	7.37375439365787
"ENSG00000146006"	7.16998407092075	7.07327673649076	7.16712712468162	6.9271303132048	7.11679054782844	7.16104832148185
"ENSG00000146007"	10.7520176351425	10.8739114729637	11.3007693777612	10.906561983908	11.4921020953043	11.2004401615981
"ENSG00000146021"	9.35042850870992	8.99982026767531	8.84879745467484	8.63409427046459	8.44917117886173	8.60423023546239
"ENSG00000146038"	7.09895510112587	7.13372438639141	6.9271303132048	7.14153715721444	7.11679054782844	7.11819318982542
"ENSG00000146054"	8.33455268435545	8.27258371040594	7.82738752952677	7.80690362456954	8.14265353485991	8.36617419116281
"ENSG00000146063"	9.92897413019897	10.1915472821237	10.9526624750083	10.8414327026139	10.4075435330483	10.127080222736
"ENSG00000146066"	10.7693483596119	10.6452313737969	11.3002855774665	11.3151419057025	11.2397495167153	11.0311903597235
"ENSG00000146067"	11.9606120973631	11.7896043637585	11.8088643015608	12.046951174682	10.9996500367301	11.5269381160933
"ENSG00000146070"	9.07198327865104	8.73510529697839	7.82738752952677	8.37766963078896	8.78264716210157	8.80223438752945
"ENSG00000146072"	8.10384911979842	8.17120274199681	7.85691374275342	8.30326840731734	8.30123458752304	7.90199473447847
"ENSG00000146083"	12.5071525099309	12.5897047102206	12.7228331984379	12.4894089453967	11.8942025484444	12.0608224479799
"ENSG00000146085"	9.31839222731637	9.15780678565607	8.38405200641098	8.45157580726704	9.16923274143001	9.1350992776273
"ENSG00000146094"	11.9080043556869	11.4712692147422	11.15422675856	10.9939263065318	11.6828337516944	12.4366936598465
"ENSG00000146109"	8.30257149047965	8.31981606535598	11.3365976231697	8.99333479075572	8.70159855134248	6.9271303132048
"ENSG00000146112"	12.3814171583759	11.9976869555611	12.5799682964387	12.8687477765348	12.7198685944004	12.5257125307918
"ENSG00000146122"	7.16998407092075	6.9271303132048	7.13503344358809	7.20375919209423	7.39004730261577	6.9271303132048
"ENSG00000146143"	8.52821869776082	8.51309509867733	8.60479210295786	8.31285314594663	8.77139074117273	8.36617419116281
"ENSG00000146166"	7.27017431697541	6.9271303132048	6.9271303132048	6.9271303132048	7.15933230377138	7.30842467287679
"ENSG00000146192"	11.5574961387478	11.8093566500556	11.6499005615516	11.8908552508277	12.2010770542357	12.1632814708995
"ENSG00000146197"	7.27017431697541	7.65057140458795	7.42006582055731	7.51722051474846	7.30563747497056	7.51243378360496
"ENSG00000146205"	7.16998407092075	6.9271303132048	7.22089644461561	7.05099406615827	7.1951579504726	7.06228149653997
"ENSG00000146215"	7.93788926795394	7.81437438771738	7.56878514711521	7.33668943130199	7.28131752942828	7.44792762624674
"ENSG00000146216"	6.9271303132048	7.18004759407912	7.22089644461561	7.10224639600144	7.22668705664235	7.16104832148185
"ENSG00000146221"	7.1985692147879	7.18004759407912	7.19537783046369	7.31774796061149	7.39004730261577	7.19713729525353
"ENSG00000146223"	11.5345274299024	11.3155068649728	11.7331885864983	11.4474145988155	11.1962666727952	11.1102878949944
"ENSG00000146232"	9.92897413019897	9.96543958779608	10.9440037710722	10.681061230532	10.932573188829	10.7230524744825
"ENSG00000146242"	6.9271303132048	6.9271303132048	7.22089644461561	7.35477142574821	6.9271303132048	7.59709706530218
"ENSG00000146243"	7.83778823254892	7.7914019290858	7.59017306949436	7.70142743551948	7.42678462730346	7.57019288989522
"ENSG00000146247"	11.6648345577311	10.9985880898111	10.1121712413796	11.3202267812791	11.5062983407806	12.1912651394102
"ENSG00000146250"	7.27017431697541	7.28435430418404	7.24434308567135	7.35477142574821	6.9271303132048	6.9271303132048
"ENSG00000146263"	8.71040523568478	8.82397545291976	8.25006103950173	8.25903598170156	8.47847021399944	8.76049545467818
"ENSG00000146267"	8.01535762173869	8.12445017107334	7.83487089735346	7.92862073239233	7.80380573225311	8.36617419116281
"ENSG00000146278"	12.5570553532001	12.7108873447057	13.2292594986136	13.3434298951678	13.6967116898207	13.4336332385323
"ENSG00000146281"	9.42920567921492	9.53804342760192	8.88240414947798	9.00940155001726	8.81944738890402	8.68077091576162
"ENSG00000146282"	9.27095620725562	9.06533139929217	9.33877870974013	9.27136256263672	9.56562121802766	9.42361623739946
"ENSG00000146285"	10.4086729414864	10.3630974730144	10.2316671460776	10.1206543254715	9.74301639559296	9.3300457116971
"ENSG00000146350"	7.99026904321241	8.22313799551563	7.66917776273681	7.83114781906994	7.4928886479938	8.03865478807466
"ENSG00000146373"	8.6807923828196	8.81967993366598	7.93967613936182	8.2935970171265	8.9304347160747	9.80895769203874
"ENSG00000146376"	9.71300546962374	10.0863950048145	8.61514428583578	9.22025267805108	9.85424679254724	10.1656176837638
"ENSG00000146386"	10.0802964065304	9.9980119202607	10.1880333293944	10.1382027566888	10.087545773043	10.4105849399909
"ENSG00000146409"	9.55055018326025	9.27180886005696	8.85728365951346	8.98251112929132	9.37367222235817	9.14940661613031
"ENSG00000146410"	7.63910298735162	7.40979626991109	7.80450556512924	7.63186430301615	7.68919803494728	7.51243378360496
"ENSG00000146411"	7.31044090925233	7.25336786293885	7.13503344358809	7.20375919209423	7.32845497618809	7.06228149653997
"ENSG00000146414"	10.0484487080345	10.0897502766051	8.79070171818395	9.30791962840445	9.32049464020242	9.77528021076751
"ENSG00000146416"	8.83987001756144	9.086453891387	8.7266208177165	8.80491228599371	8.94693048094154	9.12933243792331
"ENSG00000146425"	10.0744528495145	9.79632875644973	10.3653075552668	10.4546081075374	10.8679246561221	10.6282774261141
"ENSG00000146426"	7.83778823254892	7.66459708239275	7.91297410526042	7.99015310318832	8.03824594383101	7.79039399351579
"ENSG00000146433"	10.479016351127	11.1903634488212	9.67081299972325	10.100498174809	9.72480228713091	10.6915301515868
"ENSG00000146453"	7.16998407092075	7.13372438639141	7.09693140647387	7.14153715721444	6.9271303132048	6.9271303132048
"ENSG00000146457"	11.3015049430739	11.2825102522594	11.1536909421065	11.2203934077454	11.5306807837704	11.9520719346509
"ENSG00000146463"	10.4288685592275	10.3295619685497	9.27081889977027	9.56414569972807	10.2261465626521	10.7726155552116
"ENSG00000146476"	9.27095620725562	9.09341937531805	8.25480952926386	8.60496667300891	9.36892376459243	9.27424045876126
"ENSG00000146530"	7.7908300985722	7.07327673649076	7.09693140647387	7.14153715721444	7.32845497618809	7.35312293483178
"ENSG00000146535"	10.3160325912164	10.2937641570178	10.6662061593111	10.5217992440242	10.2477687675142	10.5288535819758
"ENSG00000146540"	9.67765905595943	10.1113667156148	10.5598703601558	10.4647991177296	10.1375523660185	10.0168268576782
"ENSG00000146555"	7.16998407092075	7.50803382923314	7.69655461305417	7.43535849630694	7.06128860098886	6.9271303132048
"ENSG00000146574"	10.5435226331372	9.71986011880341	10.0284475059313	9.96653410633656	9.54279342571845	10.2815609015528
"ENSG00000146576"	10.3434011713302	10.3561760215218	10.8398037938649	10.9240651454029	10.2465059860738	10.0243522780512
"ENSG00000146587"	9.94960750285684	9.60847869141108	8.94967615617666	9.55356879814475	9.27280928029838	10.176437691179
"ENSG00000146592"	10.4763742475267	10.2879515908905	9.18616460046897	9.27354087560331	10.8061952280525	11.9446518893218
"ENSG00000146670"	8.03978004989574	7.87957932865469	8.92853389684118	8.35036212309013	7.96953867437662	7.82933228093776
"ENSG00000146674"	8.20548812033259	8.37137686516245	8.16580397035742	8.82967997743581	9.35697891193497	7.82933228093776
"ENSG00000146676"	10.9661770139475	10.9362215028089	10.5703847733467	10.640028694808	10.9184571118677	11.2615341682084
"ENSG00000146700"	7.1985692147879	6.9271303132048	7.32432344928664	7.05099406615827	7.40877926320005	7.22889764453363
"ENSG00000146701"	11.0820780784934	11.0481359872794	12.0113569140554	11.7352811787719	11.6194472545214	11.2526925789448
"ENSG00000146707"	6.9271303132048	6.9271303132048	8.35854859581283	9.2404865731201	8.98884964304325	7.96082695167854
"ENSG00000146729"	10.0976828444856	10.0779716494085	9.34072632029871	9.41980654365253	10.2937165012375	10.2715193715431
"ENSG00000146731"	11.1742377535602	11.1165389000038	9.97054499277463	10.6506005855945	11.1406670200919	11.0798853836044
"ENSG00000146733"	8.86594227601798	8.14810127928837	8.16062334544272	8.70396108410823	8.60181662663266	8.33323088988253
"ENSG00000146757"	9.21302949859776	8.60384648352583	8.47673817877879	8.9987126681634	8.96321592027194	9.2348095254205
"ENSG00000146776"	9.83910071449153	9.91511475930398	10.232689797802	9.90338576473153	9.70075984350006	9.85714711062215
"ENSG00000146802"	9.78110046830048	9.74367617405739	8.39658591019598	9.0120599863209	9.20735103669648	9.52196328776393
"ENSG00000146826"	10.692680811395	10.4449282200074	11.1413115976269	11.0846656877982	10.337035230734	10.4071549744002
"ENSG00000146828"	10.3327121764002	10.1064076859773	10.8182919639983	10.9766166861874	10.9457784307383	10.9380339479281
"ENSG00000146830"	12.0717389900538	12.2895211556527	12.7450007021334	12.6142889961739	11.6911394824599	12.081264727929
"ENSG00000146833"	10.4388596897192	10.3782068091061	10.0897244187856	10.03573833006	9.57791423649579	9.92322229468898
"ENSG00000146834"	10.7285779703234	10.8681100377922	11.3595317856723	11.3413888226741	10.8833534223316	10.6496748451302
"ENSG00000146842"	9.65410974585799	9.66188152623226	9.32112199068903	9.39418594307585	9.34250379707311	9.43515719638172
"ENSG00000146856"	7.56520647143197	7.28435430418404	7.30594710577076	7.05099406615827	7.06128860098886	7.35312293483178
"ENSG00000146858"	7.5872253235265	7.60661327316413	7.48710024628926	7.43535849630694	7.40877926320005	7.58379216306475
"ENSG00000146859"	10.5146416286	9.76074337446413	10.1254695583437	10.2838879523289	10.389385882614	10.2803095997661
"ENSG00000146872"	10.4737272249895	10.4630619665833	10.4537222407142	10.2326327169439	10.291270613033	10.6745556700258
"ENSG00000146909"	10.1329484400706	10.1695523690503	10.1110573596525	10.0181216944977	9.93062232721237	9.95984715150937
"ENSG00000146918"	8.79517117244278	9.10034791338818	8.93650337142132	8.75709780965229	8.63178758303338	8.62598747741712
"ENSG00000146955"	7.76624449194761	7.62159922554634	8.07946363676899	7.65247928948	7.65448254463975	7.44792762624674
"ENSG00000146963"	10.6812752493782	10.6406942689235	9.90111511218941	10.2542152280714	10.2565768051861	10.7520979919858
"ENSG00000146966"	7.63910298735162	7.67833898169649	7.79672790717152	7.72008667650668	7.39004730261577	7.8101039525606
"ENSG00000147003"	7.2481126326422	7.18004759407912	6.9271303132048	7.14153715721444	7.35001340670881	7.16104832148185
"ENSG00000147010"	12.308536687675	12.2306709734525	12.6787495190408	12.5335606329625	12.73733438157	12.4128454811608
"ENSG00000147036"	7.94460884158208	8.17878654525502	7.73995362249683	7.92862073239233	7.80380573225311	7.91921584255982
"ENSG00000147044"	9.38558069925694	9.44256196450901	9.3772053457646	9.22025267805108	9.22865029038079	9.4848033093549
"ENSG00000147050"	10.1880322455786	9.84306784329703	9.80189460488877	9.55179801057563	10.4165360023786	10.3852372517832
"ENSG00000147059"	7.91741325314741	7.92036364953748	7.47437955537939	7.5539657511733	7.4441393946392	7.67160763607013
"ENSG00000147065"	14.9610517778885	15.0904737569601	15.6902191538927	15.5084941815656	15.7252803541766	15.2965132965133
"ENSG00000147082"	7.34678114049937	7.45140451068179	7.09693140647387	7.29781521158392	7.25516100800206	7.33140808473064
"ENSG00000147099"	8.89429199423456	8.9619345011346	8.92853389684118	8.8080353021277	9.25739033642471	9.44431976418402
"ENSG00000147100"	7.34678114049937	7.25336786293885	7.22089644461561	7.37209879408873	7.1951579504726	7.41231338145677
"ENSG00000147113"	7.29087696561432	7.28435430418404	6.9271303132048	6.9271303132048	6.9271303132048	7.43044827479225
"ENSG00000147117"	7.56520647143197	7.84763064276074	7.59017306949436	7.5539657511733	7.91219378850284	8.18381997984162
"ENSG00000147118"	9.35042850870992	8.98479975798159	8.2259885082477	8.54446635175095	8.42416195607475	8.6683482577225
"ENSG00000147119"	8.95183954151795	9.21286366945907	9.49331016745251	9.43919003358555	9.47413067551637	9.01146810004114
"ENSG00000147121"	9.13628734127522	9.17423948812369	8.85163256682583	8.82044963557704	8.74856508841423	8.76434867899884
"ENSG00000147123"	10.0484487080345	10.1993202841317	11.0771942489578	10.7309378741662	10.6207620111216	10.2057719864806
"ENSG00000147124"	9.66042898216834	9.34847429248617	8.42529371107827	8.90117630227987	8.97929688107753	9.20240079843445
"ENSG00000147130"	10.406822652808	10.354787668104	10.6616783656369	10.4452797072663	10.1113814153166	10.4948248884947
"ENSG00000147133"	11.1780196119996	11.4075204595084	9.82395465043158	10.2029634905385	10.6722389389613	11.2463436506345
"ENSG00000147138"	10.3150452971878	10.3877387291164	9.63835222664464	9.97700462029874	10.0632993796075	9.72224828626346
"ENSG00000147140"	12.5336877279231	12.4134236594633	12.9782319254977	12.8458812110965	12.7966368179077	12.289458560479
"ENSG00000147144"	7.3959051099013	7.7914019290858	6.9271303132048	6.9271303132048	6.9271303132048	6.9271303132048
"ENSG00000147145"	7.42588998391138	7.31281322988597	7.16712712468162	7.10224639600144	6.9271303132048	7.25757997948876
"ENSG00000147155"	9.17972114294197	9.49242810437205	10.302498114338	9.99127501368326	9.73393928406398	9.10011154905906
"ENSG00000147162"	13.7991040191945	13.8832047891234	12.5215102619329	12.5405358671737	12.2462122791538	13.1304316579819
"ENSG00000147164"	9.74895035673086	9.94329615582439	10.2907729071528	10.1218310453774	10.119698570774	10.0917578110708
"ENSG00000147166"	7.48083080848566	7.43104732903533	7.44796161795264	7.42033232446194	7.22668705664235	7.44792762624674
"ENSG00000147168"	12.3502233793975	12.2272881514986	13.019145802691	13.0282646483743	12.7194179596878	11.7100078183535
"ENSG00000147174"	8.48969938348482	8.50752998191141	7.87837897355612	8.03526669374377	7.88640037314951	8.19022809659305
"ENSG00000147180"	8.01535762173869	7.59126403839997	7.26614798917998	7.50442208561609	7.5517258328149	7.71708255328035
"ENSG00000147202"	9.86925436217114	9.81684330987367	9.13945516962482	9.45449984017161	10.1911105337836	10.7466967628017
"ENSG00000147224"	9.8814044171918	10.033337692324	10.8669012033521	10.6739054233173	10.3651958336553	9.78065229142035
"ENSG00000147231"	8.10946693149866	8.04983588139433	7.82738752952677	7.92150981151511	7.91219378850284	8.13778232041844
"ENSG00000147234"	8.07525943478297	9.22863060480872	9.50714984907445	9.39020086647112	8.26672895554839	8.36075220916768
"ENSG00000147251"	11.9420208299106	11.864135075077	10.763051941109	11.5220969498631	12.0192661033921	12.5405467556512
"ENSG00000147255"	7.27017431697541	7.52566345039713	7.32432344928664	7.17463029548919	7.30563747497056	7.48116592533328
"ENSG00000147274"	12.0606830576149	12.0615666800311	12.0737397234506	11.9559252659405	12.1410799440845	12.1059787496618
"ENSG00000147316"	9.76803806908533	9.83505124497246	9.93815263200786	9.68187563404479	10.2184355289156	10.033329854534
"ENSG00000147324"	9.44590101700906	9.91701129397417	10.0130000856927	10.3191024193239	9.63190979728583	9.15224950338673
"ENSG00000147364"	9.44590101700906	9.34560520156415	10.3920495524405	9.7903489841456	9.8823567513095	9.45794868637255
"ENSG00000147403"	15.2093227880488	15.1608309257958	16.0239536258479	15.8730751931825	15.3847259563954	14.7548941350713
"ENSG00000147408"	10.3031437790379	9.44789802434705	9.94192869835755	9.60224411565032	9.34250379707311	9.02406087153563
"ENSG00000147416"	12.7619782113318	12.2533920051754	11.9452223344805	11.8949456056757	12.7304181646653	12.9607097424596
"ENSG00000147419"	9.54198628774949	9.5578381996917	9.25845915004421	9.56940368193071	9.84922683837488	9.53697519874237
"ENSG00000147421"	10.2545112139569	10.3196294295638	9.21213236394456	9.52495738892838	9.62994732803087	10.3910379688137
"ENSG00000147434"	7.16998407092075	7.36408503326395	7.04723244774277	6.9271303132048	7.06128860098886	6.9271303132048
"ENSG00000147437"	7.88932857730104	7.88996125072517	7.32432344928664	7.58855401159991	7.5517258328149	7.69471311201768
"ENSG00000147439"	9.60248389468615	9.48984863628723	10.1943498749851	10.0921139710502	9.96344348842488	10.0107773322914
"ENSG00000147443"	12.0786782121199	12.4157367892724	12.5113239417129	12.7489136193102	12.8412236574406	12.3435947415137
"ENSG00000147454"	10.8131700987801	10.0914249170386	9.99617199108492	9.86436259501148	11.0905335593701	11.475249210708
"ENSG00000147457"	11.6869646573051	11.1254715768674	11.7945245985698	11.625058890254	11.2014512131888	10.7430845625861
"ENSG00000147459"	11.0751387233293	11.6112130880243	9.92803300246464	10.2943363641915	11.1051359763288	12.157551369228
"ENSG00000147465"	7.1985692147879	7.38752741941478	7.40548335766598	7.40481488300039	7.42678462730346	7.63541019974088
"ENSG00000147471"	10.4904090750588	10.4119594001743	10.1560194364736	10.1918147891506	10.7082944837285	10.2740364418066
"ENSG00000147475"	9.82237392776983	9.70669472127794	9.59222854557387	9.42175741595469	9.94791032270203	9.93607040737977
"ENSG00000147485"	7.1985692147879	7.13372438639141	7.13503344358809	7.17463029548919	6.9271303132048	7.06228149653997
"ENSG00000147488"	7.16998407092075	7.18004759407912	7.09693140647387	7.17463029548919	6.9271303132048	7.06228149653997
"ENSG00000147526"	12.0263986868414	12.1448180594029	11.0446056048487	11.2231115340144	12.0668264299393	12.355124727179
"ENSG00000147533"	10.5519067137096	10.4579044632763	10.1657001098261	10.3821261954481	10.8671079880775	10.5905445098563
"ENSG00000147535"	9.23262002811856	8.9657738015552	9.57759359466766	9.19970556197014	9.05982841353221	9.3497764154462
"ENSG00000147536"	8.21561421141564	8.14028027326866	8.82298854388702	8.5249000969817	8.04557317395853	8.07524447234943
"ENSG00000147548"	11.7765066224993	11.6705844887467	11.6145646300327	11.5361421898498	11.8981925944458	11.9438686030745
"ENSG00000147570"	7.29087696561432	7.13372438639141	7.35867907125452	7.10224639600144	7.52307458648143	7.44792762624674
"ENSG00000147576"	9.15245638117722	9.8882893412892	8.310184797343	8.88661198825179	8.43923403618484	8.75663014189151
"ENSG00000147586"	8.62279304040679	8.75792941804394	8.95229448698918	8.92697778013789	8.80118348068443	8.53178220858677
"ENSG00000147592"	8.52061697085219	8.4678002027556	7.84228527827189	8.09615677990974	8.40888444286989	8.06077816534813
"ENSG00000147601"	9.4217190255968	9.42912926952734	9.13036711108829	9.75104341713744	9.54697235092532	9.66904164133944
"ENSG00000147604"	14.5794147237771	14.5478575251801	13.849689832714	14.668971388914	14.4518969843064	14.2381326103399
"ENSG00000147642"	7.27017431697541	7.48982167168193	7.37484242666468	7.47788552741546	7.15933230377138	7.25757997948876
"ENSG00000147649"	12.1388416209161	12.1190869080438	11.5574521679584	11.9391888734014	12.2424522556599	12.4196191596837
"ENSG00000147650"	8.14791447203787	8.26566141270871	7.64065669011754	7.83114781906994	8.13603155396132	8.49861302660131
"ENSG00000147654"	9.25405394837871	9.10034791338818	8.53703007222041	8.88661198825179	9.2339221458299	9.12643949013807
"ENSG00000147669"	9.26675067895475	9.41283230995855	9.61786720213798	9.71531916657644	9.68575395470447	9.47591053700081
"ENSG00000147677"	12.2592605926004	12.1392285109813	11.8132739833324	12.0954371439446	12.3682561986688	12.2872996175269
"ENSG00000147679"	9.21522055696549	9.22234628414759	8.87686492676254	9.00406818668802	9.19386311874713	9.34487081599415
"ENSG00000147684"	10.4270444156641	10.537039359229	11.3825625639355	11.259046358492	11.179943182977	10.5631138029688
