Gene_ID,C1,C2,H2,H3,external_gene_name
ENSG00000188766,5.27719126,6.311447617,6.187879243,5.42987393,SPRED3
ENSG00000188779,5.309301789,5.810319491,6.507161374,6.559616838,SKOR1
ENSG00000188783,5.554120025,4.812866393,5.002312918,5.196382951,PRELP
ENSG00000188785,9.590400678,9.967948533,8.789142714,8.81932824,ZNF548
ENSG00000188786,10.10458199,9.999102281,9.975823835,10.09130808,MTF1
ENSG00000188800,4.646039361,4.398995776,4.398995776,4.398995776,TMCO2
ENSG00000188807,7.391568024,7.466880268,8.384192306,7.988500879,TMEM201
ENSG00000188811,9.539573226,9.684907382,8.064176094,8.370947978,NHLRC3
ENSG00000188817,5.52996619,5.218515359,5.246219225,5.156401105,SNTN
ENSG00000188818,6.46997077,6.516098639,5.79103393,6.134076471,ZDHHC11
ENSG00000188820,8.439878906,9.059271988,9.589417701,9.655530864,CALHM6
ENSG00000188822,8.563668685,8.055483165,8.770669551,8.595381701,CNR2
ENSG00000188827,9.001779414,8.951134019,8.972687617,8.89756168,SLX4
ENSG00000188846,13.41607791,13.27577808,14.16263668,14.03176235,RPL14
ENSG00000188848,6.848363815,6.530568964,6.132741911,6.681495099,BEND4
ENSG00000188859,5.091915129,4.812866393,4.827147859,4.966374418,FAM78B
ENSG00000188868,6.28615474,5.609083847,5.864563495,5.974560045,ZNF563
ENSG00000188869,5.047926085,4.905023648,4.398995776,4.907120989,TMC3
ENSG00000188878,8.527641421,8.577143878,8.945509225,8.711718065,FBF1
ENSG00000188886,5.000499946,5.111051869,8.881933198,7.957923565,ASTL
ENSG00000188895,11.85534857,11.66931085,11.56781219,11.68005111,MSL1
ENSG00000188897,7.857348401,6.692775921,7.759656153,7.522679229,ENSG00000188897
ENSG00000188906,11.6711861,11.20516225,9.367341143,10.39887321,LRRK2
ENSG00000188916,4.646039361,4.812866393,4.646792922,4.759218087,INSYN2A
ENSG00000188917,9.117613065,9.332319685,9.915557452,9.846953382,TRMT2B
ENSG00000188921,10.7011592,11.00185618,9.306024813,9.968123901,HACD4
ENSG00000188933,4.398995776,7.05806104,4.398995776,6.352256175,USP32P1
ENSG00000188938,9.837412541,9.715247544,10.23088877,10.07105117,FAM120AOS
ENSG00000188958,5.133087317,5.472794797,4.950405935,5.068634558,UTS2B
ENSG00000188976,10.56779576,10.54219769,11.20681631,11.16339974,NOC2L
ENSG00000188981,5.369949228,5.355334123,5.626691712,5.42987393,MSANTD1
ENSG00000188985,5.309301789,5.640358909,5.648728408,5.828847636,DHFRP1
ENSG00000188986,10.34166602,10.28953458,11.16233904,11.13992192,NELFB
ENSG00000188993,5.047926085,5.312288653,4.749005772,4.966374418,LRRC66
ENSG00000188994,10.2818212,10.00402499,9.378214332,9.937313796,ZNF292
ENSG00000188996,4.948745054,5.266818473,5.670294095,5.660588894,HUS1B
ENSG00000188997,8.167225544,7.951612398,7.303090504,7.441544799,KCTD21
ENSG00000189001,4.646039361,4.398995776,4.398995776,4.654041345,SBSN
ENSG00000189007,8.426890659,8.745687489,7.291434926,7.772465436,ADAT2
ENSG00000189014,5.369949228,5.396272702,4.398995776,4.839608709,SHLD2P3
ENSG00000189042,7.194159386,7.169870619,6.187879243,6.632076232,ZNF567
ENSG00000189043,9.608864609,10.10369872,10.45717995,10.36310477,NDUFA4
ENSG00000189045,5.666650349,4.982324597,4.827147859,5.068634558,ANKDD1B
ENSG00000189046,7.218893138,6.893199633,7.637079689,7.407728726,ALKBH2
ENSG00000189050,9.076713886,9.188261678,7.708419349,8.329868016,RNFT1
ENSG00000189051,5.27719126,5.312288653,5.429552008,5.23427294,RNF222
ENSG00000189056,5.000499946,5.543377768,4.892785685,4.966374418,RELN
ENSG00000189057,6.491192624,5.979872863,6.118555027,5.991525484,FAM111B
ENSG00000189058,4.825852101,4.398995776,4.827147859,4.398995776,APOD
ENSG00000189060,9.28204523,9.915352201,9.239000054,10.35073854,H1-0
ENSG00000189067,11.97330023,12.19741004,13.77913252,13.47163215,LITAF
ENSG00000189068,6.025187698,4.905023648,4.827147859,4.839608709,VSTM1
ENSG00000189077,8.70366572,8.803409122,9.556298516,9.300356239,TMEM120A
ENSG00000189079,9.663981636,9.725717447,8.783011359,9.238471374,ARID2
ENSG00000189091,11.25381719,11.34795582,11.97666749,11.62222775,SF3B3
ENSG00000189114,8.434697735,8.328194025,9.059741836,8.940981202,BLOC1S3
ENSG00000189120,4.747943955,4.812866393,5.049877443,4.759218087,SP6
ENSG00000189127,5.994080343,5.355334123,4.646792922,4.839608709,ANKRD34B
ENSG00000189129,4.398995776,4.398995776,4.398995776,4.398995776,PLAC9
ENSG00000189134,5.309301789,5.312288653,5.211092324,5.23427294,NKAPL
ENSG00000189143,4.747943955,4.692146444,4.646792922,4.759218087,CLDN4
ENSG00000189144,6.911151244,7.369573968,6.496660145,6.314163081,ZNF573
ENSG00000189152,8.633116277,7.392637492,8.389591978,7.307218466,GRAPL
ENSG00000189157,5.623158858,5.640358909,5.135284601,5.23427294,FAM47E
ENSG00000189159,9.562253313,9.22881039,10.59859886,10.44065614,JPT1
ENSG00000189164,7.634523454,7.37730419,6.788491522,7.384721877,ZNF527
ENSG00000189171,6.248485503,6.559035454,6.558429727,6.425164608,S100A13
ENSG00000189180,10.24468457,9.91011658,8.889560364,9.507344995,ZNF33A
ENSG00000189182,4.646039361,4.398995776,4.749005772,4.654041345,KRT77
ENSG00000189184,4.646039361,4.398995776,4.398995776,4.398995776,PCDH18
ENSG00000189190,8.892863008,9.479267908,8.107506035,8.734344022,ZNF600
ENSG00000189195,6.677226824,6.425698976,6.174328073,6.148911087,BTBD8
ENSG00000189212,4.891294839,5.312288653,4.646792922,4.966374418,DPY19L2P1
ENSG00000189221,4.891294839,5.050089326,5.002312918,4.654041345,MAOA
ENSG00000189227,7.007367231,6.790829853,7.175536715,7.151690106,C15orf61
ENSG00000189233,7.007367231,8.03143068,9.219478503,8.332841742,NUGGC
ENSG00000189241,10.51312295,10.60184894,11.23472793,11.0550513,TSPYL1
ENSG00000189253,5.42653695,5.218515359,5.401645339,5.196382951,TRIM64B
ENSG00000189266,11.14975799,11.08141838,9.936846624,10.62952822,PNRC2
ENSG00000189269,5.912424467,5.640358909,5.429552008,5.705249447,DRICH1
ENSG00000189283,7.731310715,6.778959367,8.370603318,7.378910504,FHIT
ENSG00000189292,5.17189489,5.16683969,4.749005772,4.839608709,ALKAL2
ENSG00000189298,7.781438183,8.183155134,7.522808961,7.66739171,ZKSCAN3
ENSG00000189306,10.14703479,10.03441677,11.06568977,10.54010526,RRP7A
ENSG00000189308,8.488187201,8.553770939,8.149558013,8.253440961,LIN54
ENSG00000189319,11.29534985,11.78568215,13.19383382,13.15240275,FAM53B
ENSG00000189325,4.646039361,4.398995776,4.892785685,4.398995776,BNIP5
ENSG00000189326,4.398995776,4.398995776,4.646792922,4.654041345,SPANXN4
ENSG00000189337,5.340181498,5.355334123,5.279796298,5.019741727,KAZN
ENSG00000189339,12.06447952,12.06623061,12.37195374,12.33484766,SLC35E2B
ENSG00000189343,5.767948837,4.982324597,4.950405935,6.377027051,RPS2P46
ENSG00000189350,7.515816665,8.834194204,8.940011334,8.562865052,TOGARAM2
ENSG00000189362,7.460232793,7.771303874,8.008971949,7.954054763,NEMP2
ENSG00000189366,5.047926085,4.982324597,4.950405935,4.759218087,ALG1L1P
ENSG00000189367,6.748331107,6.394092516,6.475398236,5.513183446,KIAA0408
ENSG00000189369,7.657110272,7.37730419,7.951540191,7.66739171,GSPT2
ENSG00000189375,4.747943955,4.692146444,4.646792922,4.654041345,TBC1D28
ENSG00000189376,7.683745868,7.60452947,7.729993993,7.407728726,C8orf76
ENSG00000189401,5.208679755,5.16683969,5.279796298,5.369657812,OTUD6A
ENSG00000189403,12.28899709,12.47256227,12.01240428,12.32279742,HMGB1
ENSG00000189409,7.136836271,8.304352386,7.918185518,8.852789289,MMP23B
ENSG00000189410,4.398995776,4.398995776,5.211092324,4.966374418,SH2D5
ENSG00000189420,6.848363815,7.038509127,7.571553695,6.845599776,ZFP92
ENSG00000189423,5.787090352,5.700144503,4.827147859,4.759218087,USP32P3
ENSG00000189430,4.747943955,4.812866393,7.994829876,4.398995776,NCR1
ENSG00000196071,4.825852101,5.218515359,4.749005772,4.654041345,OR2L13
ENSG00000196072,8.993011681,9.047385286,8.870416,8.962208804,BLOC1S2
ENSG00000196074,6.437467206,7.361800718,5.99851327,6.621966485,SYCP2
ENSG00000196081,6.522386236,5.861448093,5.99851327,5.95734073,ZNF724
ENSG00000196083,8.195113848,8.200495954,7.243810285,7.517413756,IL1RAP
ENSG00000196091,4.747943955,4.398995776,4.398995776,4.398995776,MYBPC1
ENSG00000196092,10.5020586,9.619034253,11.84166905,11.07729358,PAX5
ENSG00000196104,5.091915129,4.398995776,4.646792922,4.759218087,SPOCK3
ENSG00000196109,4.646039361,4.905023648,4.749005772,4.907120989,ZNF676
ENSG00000196110,8.20429019,8.251289783,7.864692043,7.90678875,ZNF699
ENSG00000196114,4.747943955,4.982324597,4.646792922,4.398995776,IFITM3P3
ENSG00000196116,9.369947781,9.298636915,8.159088778,8.430438146,TDRD7
ENSG00000196118,6.713253895,6.516098639,6.655303943,6.601510885,CFAP119
ENSG00000196119,6.040435811,6.066538524,5.864563495,5.637502261,OR8A1
ENSG00000196123,8.400555279,8.536839563,8.165407441,7.866162424,MATCAP1
ENSG00000196126,13.8419825,9.018449811,8.917807029,14.42835018,HLA-DRB1
ENSG00000196131,5.047926085,4.982324597,4.892785685,4.759218087,VN1R2
ENSG00000196132,4.398995776,4.398995776,4.398995776,4.759218087,MYT1
ENSG00000196139,7.748217899,7.649693856,6.496660145,7.619151305,AKR1C3
ENSG00000196141,8.02589422,7.537388839,8.362387553,8.326888095,SPATS2L
ENSG00000196150,7.490823829,7.50960878,7.845087973,7.538358308,ZNF250
ENSG00000196151,7.597614832,7.729919614,7.188203103,7.569201571,WDSUB1
ENSG00000196152,7.625386487,7.222552969,8.008971949,7.72773717,ZNF79
ENSG00000196154,13.05191415,13.23646575,13.18525836,13.42894426,S100A4
ENSG00000196155,8.351895003,8.573828124,8.960068285,8.725336388,PLEKHG4
ENSG00000196159,6.070351184,5.979872863,5.508403893,5.589664031,FAT4
ENSG00000196169,6.640192728,5.836181822,8.858805738,8.907545571,KIF19
ENSG00000196172,7.375231959,6.600604481,5.846638594,6.389233227,ZNF681
ENSG00000196177,9.292081478,9.255910264,8.074292864,8.542481977,ACADSB
ENSG00000196182,11.23315128,11.27807133,11.45337588,11.62675893,STK40
ENSG00000196183,4.646039361,4.398995776,4.646792922,4.398995776,RPS2P4
ENSG00000196187,12.16745463,11.90393192,10.84364072,11.61616396,TMEM63A
ENSG00000196188,4.825852101,4.905023648,4.398995776,4.398995776,CTSE
ENSG00000196189,10.8855689,10.65130954,10.83971616,10.70060557,SEMA4A
ENSG00000196199,11.41551612,11.52142958,10.20442251,10.8470924,MPHOSPH8
ENSG00000196205,5.52996619,5.435357664,5.982604619,5.539363663,EEF1A1P5
ENSG00000196208,6.572767209,7.096348749,6.278764545,6.471555301,GREB1
ENSG00000196209,11.2839125,10.92415303,9.022085626,9.333291929,SIRPB2
ENSG00000196214,9.084987285,8.50584977,7.813146764,7.90678875,ZNF766
ENSG00000196218,6.815840251,7.649693856,8.187305045,7.538358308,RYR1
ENSG00000196220,7.083802252,6.276804855,6.07495588,6.425164608,SRGAP3
ENSG00000196227,9.35361304,9.378568938,8.569174743,8.60278198,FAM217B
ENSG00000196230,11.63872469,12.00034858,12.19435235,12.14216431,TUBB
ENSG00000196233,9.206731931,13.45221304,8.611339582,11.90835067,LCOR
ENSG00000196235,11.61239062,11.59624642,12.40137055,12.08886458,SUPT5H
ENSG00000196236,8.827270367,8.509326358,8.523279765,8.317910898,XPNPEP3
ENSG00000196242,4.398995776,5.886150462,4.398995776,4.398995776,OR2C3
ENSG00000196247,9.612300403,9.148763551,9.321600468,8.869232026,ZNF107
ENSG00000196262,12.99781427,13.10423357,14.08271466,13.93192463,PPIA
ENSG00000196263,7.661584578,7.330267349,6.655303943,6.559616838,ZNF471
ENSG00000196267,7.825880121,7.415326668,7.604697524,7.349485282,ZNF836
ENSG00000196268,9.00003014,8.61956523,7.77218065,7.914776397,ZNF493
ENSG00000196275,8.343621614,7.899350855,8.171698253,8.42766064,GTF2IRD2
ENSG00000196277,5.091915129,5.16683969,5.508403893,5.369657812,GRM7
ENSG00000196284,7.063375209,7.038509127,7.403824721,7.390509182,SUPT3H
ENSG00000196290,8.170351287,7.966923405,8.143168618,8.033169151,NIF3L1
ENSG00000196296,5.340181498,5.312288653,5.456605252,5.337876128,ATP2A1
ENSG00000196302,6.235670128,4.398995776,5.846638594,6.234305773,GUSBP15
ENSG00000196312,6.532619585,6.559035454,6.227653914,6.163565784,MFSD14CP
ENSG00000196313,11.15486849,11.20248895,11.97040002,11.73452661,POM121
ENSG00000196323,10.66248409,11.04606795,10.36665481,10.76066724,ZBTB44
ENSG00000196329,11.7881268,10.96573663,12.19243038,12.06056476,GIMAP5
ENSG00000196335,5.047926085,6.185706803,5.372810532,4.654041345,STK31
ENSG00000196337,4.825852101,4.398995776,4.646792922,4.654041345,CGB7
ENSG00000196338,6.872251934,6.730395645,6.683029953,6.611778478,NLGN3
ENSG00000196352,10.72144021,10.92155446,10.78922753,11.01274564,CD55
ENSG00000196353,4.891294839,4.812866393,4.398995776,5.270346002,CPNE4
ENSG00000196357,6.28615474,6.486664136,6.1467635,5.867093777,ZNF565
ENSG00000196358,9.005271592,7.966923405,9.163994451,9.150467805,NTNG2
ENSG00000196361,4.398995776,4.398995776,4.398995776,4.398995776,ELAVL3
ENSG00000196363,9.311946455,9.274377204,9.856551807,9.76487658,WDR5
ENSG00000196365,9.962002471,10.00525304,10.76252743,10.65578162,LONP1
ENSG00000196367,11.4635135,11.30224383,11.71511707,11.47587399,TRRAP
ENSG00000196368,5.340181498,5.312288653,6.07495588,5.848136712,NUDT11
ENSG00000196369,9.49559573,9.543253933,8.904694311,9.020398833,SRGAP2B
ENSG00000196371,9.32596974,9.493345618,9.398382854,9.035040998,FUT4
ENSG00000196372,8.2669251,8.23034474,7.880182628,8.314905933,ASB13
ENSG00000196376,5.623158858,5.67068966,5.342961124,5.400289046,SLC35F1
ENSG00000196378,8.231470661,7.800140578,8.149558013,8.152615796,ZNF34
ENSG00000196381,5.645139339,5.355334123,5.002312918,5.019741727,ZNF781
ENSG00000196387,7.857348401,7.909958064,7.359949031,7.15853142,ZNF140
ENSG00000196388,4.747943955,4.905023648,5.049877443,4.759218087,INCA1
ENSG00000196391,6.369871356,5.508754055,5.049877443,5.156401105,ZNF774
ENSG00000196396,10.78570397,10.85433917,12.18684213,11.68643162,PTPN1
ENSG00000196405,13.2209272,13.36034962,14.00255333,13.76137199,EVL
ENSG00000196407,5.133087317,5.472794797,4.892785685,5.156401105,THEM5
ENSG00000196411,8.219454264,7.800140578,7.326112972,7.522679229,EPHB4
ENSG00000196415,4.398995776,5.16683969,6.999310274,5.789214604,PRTN3
ENSG00000196417,8.295813071,7.735906268,7.320392927,7.690907455,ZNF765
ENSG00000196418,8.053271622,7.564630611,7.225521333,7.2636283,ZNF124
ENSG00000196419,11.87453792,11.7942294,12.74265648,12.50938922,XRCC6
ENSG00000196420,4.891294839,5.355334123,5.279796298,5.156401105,S100A5
ENSG00000196421,5.577680068,5.957155742,8.700825468,7.282477332,C20orf204
ENSG00000196422,8.132382748,8.102403297,7.382059088,7.992277245,PPP1R26
ENSG00000196427,4.948745054,5.266818473,4.398995776,4.398995776,NBPF4
ENSG00000196428,9.705319423,9.71674791,9.616064412,9.316918276,TSC22D2
ENSG00000196431,4.398995776,4.812866393,5.279796298,4.839608709,CRYBA4
ENSG00000196436,8.546968572,8.09314202,7.136825642,7.759194746,NPIPB15
ENSG00000196437,6.94896619,6.544879974,6.214538553,6.548930106,ZNF569
ENSG00000196440,7.545232764,7.384991871,6.636491539,6.413299618,ARMCX4
ENSG00000196449,7.793697592,8.242948576,9.524847847,9.321402319,YRDC
ENSG00000196453,8.485684867,8.660767963,9.818158187,9.567706013,ZNF777
ENSG00000196455,9.024328419,8.834194204,7.695314737,8.56033296,PIK3R4
ENSG00000196456,6.941486894,7.178791482,7.279680877,6.828326845,ZNF775
ENSG00000196458,8.416414566,8.691676324,7.348761293,8.293692486,ZNF605
ENSG00000196459,9.165204967,9.175215742,8.821408409,8.931227676,TRAPPC2
ENSG00000196460,5.091915129,5.266818473,4.398995776,4.839608709,RFX8
ENSG00000196465,6.404117536,6.766982784,7.763843307,7.325489989,MYL6B
ENSG00000196466,7.391568024,7.1608918,6.07495588,6.719744693,ZNF799
ENSG00000196470,8.066765505,8.011891851,8.205810747,7.866162424,SIAH1
ENSG00000196476,6.872251934,7.008647862,6.636491539,6.436920511,C20orf96
ENSG00000196482,5.208679755,5.756661627,5.135284601,5.304821121,ESRRG
ENSG00000196498,11.81469726,11.90030748,12.41824366,12.38990678,NCOR2
ENSG00000196502,9.51775232,10.07708507,9.027278996,9.453902914,SULT1A1
ENSG00000196503,4.825852101,4.982324597,4.398995776,4.839608709,ARL9
ENSG00000196504,10.90949094,10.75054923,9.78383138,10.47992714,PRPF40A
ENSG00000196505,8.722898495,8.920173319,7.755456576,7.845404751,GDAP2
ENSG00000196507,7.358702581,7.384991871,7.231644483,7.553864467,TCEAL3
ENSG00000196510,9.65845308,9.74936678,9.287397268,9.158846185,ANAPC7
ENSG00000196511,7.84562945,7.833987487,7.682087458,7.384721877,TPK1
ENSG00000196517,5.000499946,4.905023648,5.482870169,5.513183446,SLC6A9
ENSG00000196526,8.542161159,8.502364727,8.592752534,8.674757902,AFAP1
ENSG00000196531,13.15448167,13.28072853,12.14452395,13.10620933,NACA
ENSG00000196535,11.88734791,11.80730798,12.35469898,12.08864562,MYO18A
ENSG00000196542,6.28615474,6.456543015,5.093993946,5.589664031,SPTSSB
ENSG00000196544,8.846875112,8.69473086,9.496441848,9.392731181,BORCS6
ENSG00000196547,11.54930648,12.09014466,11.82563821,11.8968917,MAN2A2
ENSG00000196549,7.88049992,5.728783901,6.710188054,6.611778478,MME
ENSG00000196550,6.552847902,6.377990059,6.588250077,6.69116126,FAM72A
ENSG00000196557,5.398705649,6.024009315,6.719118829,4.398995776,CACNA1H
ENSG00000196562,11.01702665,11.90623365,11.15919334,11.58141629,SULF2
ENSG00000196564,5.091915129,4.905023648,5.002312918,4.839608709,BLOC1S6P1
ENSG00000196565,6.480625332,9.990446887,8.268755382,7.538358308,HBG2
ENSG00000196569,6.381389673,6.127599455,5.982604619,6.661948656,LAMA2
ENSG00000196576,12.65979576,12.84395031,12.44254228,12.67881232,PLXNB2
ENSG00000196581,6.040435811,5.396272702,5.279796298,5.156401105,AJAP1
ENSG00000196584,6.532619585,6.848658406,6.291219928,6.274875543,XRCC2
ENSG00000196586,6.582614164,7.930937824,7.93310653,7.589394502,MYO6
ENSG00000196588,11.23203578,11.21527585,11.61219585,11.46343066,MRTFA
ENSG00000196591,9.789664673,9.799785073,8.354124342,9.254193825,HDAC2
ENSG00000196597,7.083802252,7.239677754,6.044973691,6.538155019,ZNF782
ENSG00000196600,6.273724851,6.328415779,5.508403893,5.683162081,SLC22A25
ENSG00000196605,7.760767031,7.946471874,7.12367682,7.08134238,ZNF846
ENSG00000196611,4.747943955,6.377990059,4.398995776,5.068634558,MMP1
ENSG00000196616,4.747943955,4.812866393,4.749005772,4.398995776,ADH1B
ENSG00000196628,10.07086152,11.09127881,8.801327449,9.23688964,TCF4
ENSG00000196632,5.047926085,6.066538524,4.892785685,4.839608709,WNK3
ENSG00000196636,6.94896619,6.914932439,6.894096268,7.074105717,SDHAF3
ENSG00000196639,5.133087317,4.812866393,4.646792922,5.369657812,HRH1
ENSG00000196642,10.99088496,11.10965874,11.95891384,11.88634908,RABL6
ENSG00000196646,8.281442057,8.401173386,7.860792837,7.700205236,ZNF136
ENSG00000196652,8.28432784,8.036273781,8.778909197,8.240824288,ZKSCAN5
ENSG00000196656,11.09026355,9.030577094,10.00766439,9.759381754,ENSG00000196656
ENSG00000196659,6.426447054,5.728783901,6.174328073,6.206498615,IFT70B
ENSG00000196660,5.623158858,5.543377768,5.401645339,5.613871813,SLC30A10
ENSG00000196663,9.136839159,9.085081981,8.934492333,8.810839757,TECPR2
ENSG00000196664,9.830547074,8.691676324,7.925665607,8.332841742,TLR7
ENSG00000196670,8.688526667,8.474174959,8.02992507,8.323901953,ZFP62
ENSG00000196678,6.856373565,7.115100111,6.187879243,6.413299618,ERI2
ENSG00000196683,10.96694537,11.21049403,11.50756055,11.36814296,TOMM7
ENSG00000196684,11.1426519,10.92285433,11.87056402,11.84235223,HSH2D
ENSG00000196689,7.559713213,7.643329673,7.371047814,7.657874659,TRPV1
ENSG00000196693,9.158949608,8.927976241,8.876186139,8.665367192,ZNF33B
ENSG00000196700,9.375351769,9.322494535,10.23313486,9.906825019,ZNF512B
ENSG00000196704,9.75382326,9.818071541,10.24059667,10.29639688,AMZ2
ENSG00000196705,9.375351769,9.395536431,8.611339582,8.725336388,ZNF431
ENSG00000196712,9.642859297,9.954024643,8.915941093,9.457980589,NF1
ENSG00000196715,9.007014505,8.986431681,8.530624745,8.521804885,VKORC1L1
ENSG00000196724,7.884322061,7.008647862,5.648728408,6.234305773,ZNF418
ENSG00000196730,10.35539339,10.88400687,10.031952,9.646032799,DAPK1
ENSG00000196735,12.45658079,5.435357664,5.712108141,12.99132388,HLA-DQA1
ENSG00000196739,5.398705649,5.16683969,5.342961124,5.270346002,COL27A1
ENSG00000196743,10.54999979,10.63077412,10.34881422,10.22963421,GM2A
ENSG00000196747,5.309301789,5.050089326,5.211092324,5.304821121,H2AC13
ENSG00000196754,4.646039361,4.982324597,4.892785685,5.019741727,S100A2
ENSG00000196757,9.611156049,9.6413283,7.903106156,8.720811287,ZNF700
ENSG00000196776,11.55882815,11.68854213,11.46297443,11.48288896,CD47
ENSG00000196778,5.728600125,6.087241858,5.174203067,5.337876128,OR52K1
ENSG00000196781,8.070119103,8.296316014,9.350875825,9.653162212,TLE1
ENSG00000196782,9.428304606,9.230913209,8.912201936,8.877383366,MAML3
ENSG00000196787,6.346515355,5.728783901,5.482870169,6.00824571,H2AC11
ENSG00000196792,8.310041071,8.635552781,7.291434926,7.4853995,STRN3
ENSG00000196793,5.860442683,5.700144503,5.279796298,5.660588894,ZNF239
ENSG00000196796,4.948745054,4.398995776,5.401645339,5.539363663,NPIPB10P
ENSG00000196811,4.398995776,4.398995776,4.398995776,4.398995776,CHRNG
ENSG00000196812,7.181624795,7.151854234,7.237740719,6.936846442,ZSCAN16
ENSG00000196814,8.424278813,9.226704494,10.32795084,9.620798297,MVB12B
ENSG00000196821,11.01659482,11.3686115,12.5153831,12.16019684,ILRUN
ENSG00000196826,5.047926085,4.398995776,5.533256907,4.398995776,ENSG00000196826
ENSG00000196834,4.398995776,4.812866393,4.646792922,5.23427294,POTEI
ENSG00000196839,9.244142778,10.0979548,10.7332097,10.55476544,ADA
ENSG00000196843,10.21487338,10.07591674,12.04130969,11.58824726,ARID5A
ENSG00000196850,10.52713831,10.62119671,9.974929257,9.822922775,PPTC7
ENSG00000196860,4.825852101,4.398995776,4.827147859,4.839608709,TOMM20L
ENSG00000196862,4.398995776,5.700144503,4.398995776,4.398995776,RGPD4
ENSG00000196865,9.35361304,9.395536431,8.077649223,8.118511122,NHLRC2
ENSG00000196866,4.398995776,4.398995776,4.398995776,4.839608709,H2AC7
ENSG00000196867,7.33635441,6.83728972,5.79103393,6.621966485,ZFP28
ENSG00000196872,5.708359341,6.185706803,6.014206569,5.589664031,CRACDL
ENSG00000196873,8.373726306,8.998830868,8.429453071,7.886620878,ZNG1C
ENSG00000196876,5.42653695,6.087241858,5.482870169,5.270346002,SCN8A
ENSG00000196878,5.842560606,5.435357664,6.409418379,5.867093777,LAMB3
ENSG00000196890,4.398995776,4.398995776,4.398995776,4.398995776,H2BC26
ENSG00000196911,9.726608951,9.733149644,9.025549956,9.352405536,KPNA5
ENSG00000196914,9.837412541,10.69152344,8.741452653,9.292764583,ARHGEF12
ENSG00000196917,5.767948837,5.783825757,5.604157228,5.48624906,HCAR1
ENSG00000196922,7.520762303,7.256593761,6.420653772,6.69116126,ZNF252P
ENSG00000196923,9.261760325,9.496843649,9.011642274,8.909534053,PDLIM7
ENSG00000196924,15.14604726,15.69043602,16.40629874,16.33059129,FLNA
ENSG00000196935,6.22272015,6.486664136,5.864563495,5.828847636,SRGAP1
ENSG00000196937,8.760607892,8.828645767,7.925665607,8.60278198,FAM3C
ENSG00000196946,4.398995776,4.692146444,4.646792922,4.398995776,ZNF705A
ENSG00000196950,9.284919877,8.288234215,7.668735147,8.460640373,SLC39A10
ENSG00000196954,11.39373426,11.21049403,11.26650142,11.1057051,CASP4
ENSG00000196961,11.27960001,11.5603673,11.61219585,11.69336014,AP2A1
ENSG00000196967,7.947772677,7.915232116,8.309229193,8.449731295,ZNF585A
ENSG00000196968,9.441244047,9.706212389,10.18984902,10.08692855,FUT11
ENSG00000196972,4.646039361,4.812866393,5.093993946,4.654041345,SMIM10L2B
ENSG00000196975,9.303466439,9.653914553,10.10245205,9.672003281,ANXA4
ENSG00000196976,7.903279961,7.656029468,8.457995042,8.582962405,LAGE3
ENSG00000196981,7.781438183,7.353983941,6.683029953,6.548930106,WDR5B
ENSG00000196993,5.842560606,5.933978477,5.712108141,5.95734073,NPIPB9
ENSG00000197006,11.22868409,11.19551509,10.78820969,10.86356815,METTL9
ENSG00000197008,7.423678461,7.330267349,6.8544515,6.991874988,ZNF138
ENSG00000197013,8.032788066,7.353983941,7.542510054,8.149241783,ZNF429
ENSG00000197016,6.46997077,6.925669668,5.846638594,6.339686176,ZNF470
ENSG00000197019,7.616189931,7.729919614,8.245102301,8.31189464,SERTAD1
ENSG00000197020,8.51787923,7.544248906,6.363457871,6.991874988,ZNF100
ENSG00000197021,8.651081485,8.774838306,9.196619571,8.915483044,EOLA2
ENSG00000197024,8.881503284,8.901800044,9.135428905,8.939035784,ZNF398
ENSG00000197037,9.160515999,9.126342364,10.20594802,9.749437954,ZSCAN25
ENSG00000197043,12.6771119,12.75188258,13.74380716,13.62836505,ANXA6
ENSG00000197044,7.739789561,7.481268152,6.821875608,7.225144979,ZNF441
ENSG00000197045,9.57051993,9.19904366,8.286241795,9.027738552,GMFB
ENSG00000197046,6.933966242,6.36168052,6.014206569,5.939858358,SIGLEC15
ENSG00000197050,7.545232764,7.2139106,5.899568012,7.022351467,ZNF420
ENSG00000197054,7.110574573,6.83728972,6.044973691,6.0884402,ZNF763
ENSG00000197056,8.182786259,7.788676241,6.846381023,7.276222677,ZMYM1
ENSG00000197057,7.369743878,8.794897398,7.451593604,8.149241783,DTHD1
ENSG00000197061,5.000499946,4.692146444,5.049877443,4.907120989,H4C3
ENSG00000197062,8.321322415,7.872480957,7.069788734,7.288703982,ZSCAN26
ENSG00000197063,9.909919745,10.25071849,9.851686332,9.817645281,MAFG
ENSG00000197067,4.646039361,4.398995776,4.398995776,4.654041345,OR2T32P
ENSG00000197070,10.61876512,10.7556647,11.18107049,10.97058825,ARRDC1
ENSG00000197077,7.09054434,8.200495954,9.824131883,9.056728449,KIAA1671
ENSG00000197081,12.66283423,12.51238987,12.900853,12.89093175,IGF2R
ENSG00000197093,7.413056666,6.967790152,7.103715292,6.729137664,GAL3ST4
ENSG00000197102,12.51598507,12.50893229,12.41840811,12.46706184,DYNC1H1
ENSG00000197111,13.12864146,12.97047938,13.57542757,13.42704048,PCBP2
ENSG00000197114,9.894014804,10.04758881,10.72419046,10.60523956,ZGPAT
ENSG00000197119,10.31099774,10.21189243,10.3258478,10.72729634,SLC25A29
